period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2023-12-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),8.14,$/MCF,Germany
2024-01-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),8.34,$/MCF,Germany
2024-02-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),7.73,$/MCF,Germany
2024-03-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.32,$/MCF,Germany
2024-04-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),8.02,$/MCF,Germany
2024-05-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),7.3,$/MCF,Germany
2024-06-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),8.8,$/MCF,Germany
2024-07-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.44,$/MCF,Germany
2024-08-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),8.77,$/MCF,Germany
2024-09-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.42,$/MCF,Germany
2024-10-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),10.41,$/MCF,Germany
2024-11-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.82,$/MCF,Germany
2024-12-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),12.49,$/MCF,Germany
2025-01-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),11.08,$/MCF,Germany
2025-02-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),11.27,$/MCF,Germany
2025-03-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),11.23,$/MCF,Germany
2025-04-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.96,$/MCF,Germany
2025-05-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.0,$/MCF,Germany
2025-06-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.25,$/MCF,Germany
2025-07-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.69,$/MCF,Germany
2025-08-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),10.05,$/MCF,Germany
2025-09-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),8.14,$/MCF,Germany
2025-10-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),7.75,$/MCF,Germany
2025-11-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),7.85,$/MCF,Germany
2025-12-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.37,$/MCF,Germany
2026-01-01,NUS-NGM,DEU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGM_DMCF,Price of U.S. Liquefied Natural Gas Exports by Vessel to Germany (Dollars per Thousand Cubic Feet),9.11,$/MCF,Germany
2018-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.33,$/MCF,Netherlands
2018-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2018-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.58,$/MCF,Netherlands
2018-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.72,$/MCF,Netherlands
2018-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.83,$/MCF,Netherlands
2018-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2019-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2019-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),3.81,$/MCF,Netherlands
2019-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.3,$/MCF,Netherlands
2019-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),4.91,$/MCF,Netherlands
2019-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),4.38,$/MCF,Netherlands
2019-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),3.15,$/MCF,Netherlands
2019-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),3.2,$/MCF,Netherlands
2019-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),3.86,$/MCF,Netherlands
2019-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),3.21,$/MCF,Netherlands
2019-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.55,$/MCF,Netherlands
2019-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),4.79,$/MCF,Netherlands
2019-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.98,$/MCF,Netherlands
2020-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),4.87,$/MCF,Netherlands
2020-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),4.91,$/MCF,Netherlands
2020-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),4.87,$/MCF,Netherlands
2020-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.17,$/MCF,Netherlands
2020-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.12,$/MCF,Netherlands
2020-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.13,$/MCF,Netherlands
2020-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.13,$/MCF,Netherlands
2020-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),,$/MCF,Netherlands
2020-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.37,$/MCF,Netherlands
2020-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.1,$/MCF,Netherlands
2020-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.3,$/MCF,Netherlands
2020-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.37,$/MCF,Netherlands
2021-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.57,$/MCF,Netherlands
2021-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.87,$/MCF,Netherlands
2021-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.81,$/MCF,Netherlands
2021-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.18,$/MCF,Netherlands
2021-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.3,$/MCF,Netherlands
2021-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.7,$/MCF,Netherlands
2021-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.48,$/MCF,Netherlands
2021-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.46,$/MCF,Netherlands
2021-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.08,$/MCF,Netherlands
2021-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),9.27,$/MCF,Netherlands
2021-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),10.43,$/MCF,Netherlands
2021-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),9.1,$/MCF,Netherlands
2022-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),7.98,$/MCF,Netherlands
2022-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),9.6,$/MCF,Netherlands
2022-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.02,$/MCF,Netherlands
2022-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),9.35,$/MCF,Netherlands
2022-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),12.24,$/MCF,Netherlands
2022-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),13.13,$/MCF,Netherlands
2022-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),13.87,$/MCF,Netherlands
2022-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),17.25,$/MCF,Netherlands
2022-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),16.84,$/MCF,Netherlands
2022-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),12.75,$/MCF,Netherlands
2022-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),12.37,$/MCF,Netherlands
2022-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),10.66,$/MCF,Netherlands
2023-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),11.95,$/MCF,Netherlands
2023-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),12.24,$/MCF,Netherlands
2023-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.15,$/MCF,Netherlands
2023-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.03,$/MCF,Netherlands
2023-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.27,$/MCF,Netherlands
2023-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.06,$/MCF,Netherlands
2023-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.71,$/MCF,Netherlands
2023-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.75,$/MCF,Netherlands
2023-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.81,$/MCF,Netherlands
2023-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.98,$/MCF,Netherlands
2023-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.58,$/MCF,Netherlands
2023-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),7.59,$/MCF,Netherlands
2024-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),8.06,$/MCF,Netherlands
2024-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),6.81,$/MCF,Netherlands
2024-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.14,$/MCF,Netherlands
2024-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.24,$/MCF,Netherlands
2024-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Dollars per Thousand Cubic Feet),5.0,$/MCF,Netherlands
